Country,Year,AverageTemperature
Laos,1966,24.535833333333333
Laos,1967,23.532
Laos,1968,23.847250000000003
Laos,1969,24.125500000000002
Laos,1970,23.988583333333334
Laos,1971,23.200999999999997
Laos,1972,23.910416666666666
Laos,1973,24.074250000000003
Laos,1974,23.564916666666665
Laos,1975,23.8125
Laos,1976,23.52325
Laos,1977,23.806416666666667
Laos,1978,23.8565
Laos,1979,24.257
Laos,1980,24.282583333333335
Laos,1981,24.02433333333333
Laos,1982,23.86975
Laos,1983,23.858416666666667
Laos,1984,23.73575
Laos,1985,23.8195
Laos,1986,23.74466666666667
Laos,1987,24.351250000000004
Laos,1988,23.993
Laos,1989,23.818749999999998
Laos,1990,24.057333333333332
Laos,1991,24.259583333333335
Laos,1992,23.71183333333333
Laos,1993,23.770333333333337
Laos,1994,24.060916666666667
Laos,1995,23.945833333333336
Laos,1996,23.7015
Laos,1997,24.11791666666667
Laos,1998,24.86883333333333
Laos,1999,23.937083333333334
Laos,2000,23.835166666666666
Laos,2001,24.155083333333334
Laos,2002,24.22041666666667
Laos,2003,24.331916666666668
Laos,2004,23.86375
Laos,2005,24.31775
Laos,2006,24.4055
Laos,2007,24.21075
Laos,2008,23.631583333333335
Laos,2009,24.3655
Laos,2010,24.934166666666666
Laos,2011,23.61066666666667
Laos,2012,24.907666666666668
Laos,2013,25.38525
Latvia,1743,0.936
Latvia,1744,7.380125
Latvia,1745,-4.20125
Latvia,1746,
Latvia,1747,
Latvia,1748,
Latvia,1749,
Latvia,1750,6.323090909090909
Latvia,1751,6.073750000000001
Latvia,1752,0.30150000000000005
Latvia,1753,5.1353333333333335
Latvia,1754,5.1234166666666665
Latvia,1755,5.003666666666668
Latvia,1756,5.596833333333333
Latvia,1757,5.741333333333333
Latvia,1758,3.8440833333333337
Latvia,1759,5.171833333333333
Latvia,1760,4.1736666666666675
Latvia,1761,5.6375
Latvia,1762,5.237833333333334
Latvia,1763,4.405833333333333
Latvia,1764,5.618750000000001
Latvia,1765,5.350666666666666
Latvia,1766,5.616833333333333
Latvia,1767,4.923083333333334
Latvia,1768,4.288916666666667
Latvia,1769,5.0105
Latvia,1770,5.188166666666667
Latvia,1771,4.118916666666667
Latvia,1772,5.0088333333333335
Latvia,1773,6.363916666666667
Latvia,1774,5.098
Latvia,1775,6.740833333333334
Latvia,1776,5.483333333333333
Latvia,1777,4.866583333333334
Latvia,1778,5.524416666666667
Latvia,1779,6.824000000000001
Latvia,1780,4.976500000000001
Latvia,1781,5.717583333333334
Latvia,1782,4.35775
Latvia,1783,5.7019166666666665
Latvia,1784,4.528166666666667
Latvia,1785,3.7031666666666667
Latvia,1786,4.101500000000001
Latvia,1787,5.37175
Latvia,1788,4.301500000000001
Latvia,1789,5.973416666666666
Latvia,1790,5.381
Latvia,1791,6.4395
Latvia,1792,5.199833333333334
Latvia,1793,5.707750000000001
Latvia,1794,6.6193333333333335
Latvia,1795,4.894000000000001
Latvia,1796,5.525166666666666
Latvia,1797,6.936250000000001
Latvia,1798,6.132666666666666
Latvia,1799,3.71875
Latvia,1800,4.754583333333334
Latvia,1801,5.993166666666667
Latvia,1802,5.548749999999999
Latvia,1803,4.156666666666667
Latvia,1804,4.961250000000001
Latvia,1805,4.565916666666667
Latvia,1806,5.34675
Latvia,1807,5.385833333333333
Latvia,1808,4.640666666666667
Latvia,1809,3.698416666666667
Latvia,1810,4.079833333333333
Latvia,1811,5.58425
Latvia,1812,3.5538333333333334
Latvia,1813,5.014250000000001
Latvia,1814,3.970416666666667
Latvia,1815,4.433833333333333
Latvia,1816,4.441583333333334
Latvia,1817,5.0879166666666675
Latvia,1818,5.500583333333334
Latvia,1819,5.651916666666666
Latvia,1820,4.620666666666668
Latvia,1821,5.486583333333333
Latvia,1822,6.922083333333333
Latvia,1823,5.265833333333334
Latvia,1824,6.4374166666666675
Latvia,1825,5.56
Latvia,1826,6.407
Latvia,1827,5.79175
Latvia,1828,4.568833333333334
Latvia,1829,3.0545833333333334
Latvia,1830,4.603833333333334
Latvia,1831,5.18375
Latvia,1832,4.462416666666667
Latvia,1833,5.649916666666667
Latvia,1834,6.162083333333334
Latvia,1835,4.933833333333335
Latvia,1836,5.2635000000000005
Latvia,1837,4.8035
Latvia,1838,3.677666666666667
Latvia,1839,4.40375
Latvia,1840,3.855416666666667
Latvia,1841,5.300249999999999
Latvia,1842,4.823166666666666
Latvia,1843,5.895500000000001
Latvia,1844,3.7992500000000002
Latvia,1845,4.192166666666667
Latvia,1846,5.544666666666667
Latvia,1847,4.807916666666666
Latvia,1848,5.506166666666666
Latvia,1849,4.342333333333333
Latvia,1850,4.773083333333333
Latvia,1851,5.522666666666667
Latvia,1852,4.615916666666666
Latvia,1853,4.905666666666668
Latvia,1854,5.361916666666667
Latvia,1855,4.00975
Latvia,1856,4.1762500000000005
Latvia,1857,5.495333333333334
Latvia,1858,5.5254166666666675
Latvia,1859,6.212833333333333
Latvia,1860,5.015833333333333
Latvia,1861,4.995083333333334
Latvia,1862,3.2154166666666666
Latvia,1863,6.600666666666666
Latvia,1864,4.3694999999999995
Latvia,1865,4.728666666666666
Latvia,1866,5.722833333333334
Latvia,1867,3.395666666666667
Latvia,1868,5.757083333333333
Latvia,1869,5.826249999999999
Latvia,1870,4.019583333333334
Latvia,1871,3.393666666666667
Latvia,1872,6.497
Latvia,1873,5.9205000000000005
Latvia,1874,5.40925
Latvia,1875,3.170166666666667
Latvia,1876,4.125333333333334
Latvia,1877,4.321000000000001
Latvia,1878,6.0315
Latvia,1879,4.5945
Latvia,1880,5.007416666666667
Latvia,1881,3.8672500000000003
Latvia,1882,6.124333333333333
Latvia,1883,5.223666666666667
Latvia,1884,5.389333333333334
Latvia,1885,5.190250000000001
Latvia,1886,5.148416666666668
Latvia,1887,5.447499999999999
Latvia,1888,3.3905833333333333
Latvia,1889,4.9431666666666665
Latvia,1890,5.8645000000000005
Latvia,1891,5.412
Latvia,1892,4.2940000000000005
Latvia,1893,3.6934166666666677
Latvia,1894,5.799916666666667
Latvia,1895,4.861000000000001
Latvia,1896,5.654166666666668
Latvia,1897,5.825916666666667
Latvia,1898,5.803000000000001
Latvia,1899,5.143166666666667
Latvia,1900,4.995500000000001
Latvia,1901,5.729
Latvia,1902,3.5875
Latvia,1903,6.304166666666667
Latvia,1904,4.578
Latvia,1905,5.5295
Latvia,1906,6.123
Latvia,1907,4.2459999999999996
Latvia,1908,4.821833333333334
Latvia,1909,4.68775
Latvia,1910,6.580416666666667
Latvia,1911,5.5923333333333325
Latvia,1912,4.757000000000001
Latvia,1913,6.245333333333334
Latvia,1914,6.2739166666666675
Latvia,1915,4.1481666666666674
Latvia,1916,5.44775
Latvia,1917,4.434666666666667
Latvia,1918,5.534916666666667
Latvia,1919,4.615749999999999
Latvia,1920,6.37425
Latvia,1921,5.734916666666667
Latvia,1922,4.519916666666668
Latvia,1923,4.8775
Latvia,1924,5.145666666666667
Latvia,1925,6.239083333333333
Latvia,1926,5.136083333333333
Latvia,1927,5.0594166666666665
Latvia,1928,5.069583333333333
Latvia,1929,4.475416666666668
Latvia,1930,6.420166666666667
Latvia,1931,4.551833333333334
Latvia,1932,6.152833333333334
Latvia,1933,4.616833333333333
Latvia,1934,7.362750000000001
Latvia,1935,5.763000000000001
Latvia,1936,6.616416666666667
Latvia,1937,6.349166666666668
Latvia,1938,7.02925
Latvia,1939,6.253416666666667
Latvia,1940,3.7137500000000006
Latvia,1941,3.1449999999999996
Latvia,1942,3.210750000000001
Latvia,1943,6.528083333333334
Latvia,1944,6.19275
Latvia,1945,5.396166666666667
Latvia,1946,5.482833333333333
Latvia,1947,4.823083333333334
Latvia,1948,6.30875
Latvia,1949,7.181750000000001
Latvia,1950,5.77025
Latvia,1951,5.60625
Latvia,1952,4.965083333333333
Latvia,1953,5.961166666666667
Latvia,1954,5.315750000000001
Latvia,1955,4.961250000000001
Latvia,1956,3.9716666666666662
Latvia,1957,6.292666666666666
Latvia,1958,5.075583333333333
Latvia,1959,6.349416666666667
Latvia,1960,5.492583333333333
Latvia,1961,6.901833333333333
Latvia,1962,5.109750000000001
Latvia,1963,4.615583333333333
Latvia,1964,5.51325
Latvia,1965,4.728916666666667
Latvia,1966,5.01775
Latvia,1967,6.067583333333334
Latvia,1968,5.180833333333333
Latvia,1969,4.181916666666667
Latvia,1970,4.837416666666667
Latvia,1971,6.0633333333333335
Latvia,1972,6.335250000000001
Latvia,1973,6.01775
Latvia,1974,6.565
Latvia,1975,7.456666666666667
Latvia,1976,4.35025
Latvia,1977,5.423666666666667
Latvia,1978,4.638416666666667
Latvia,1979,5.19
Latvia,1980,4.7629166666666665
Latvia,1981,5.800583333333333
Latvia,1982,6.01125
Latvia,1983,6.788833333333334
Latvia,1984,6.0951666666666675
Latvia,1985,4.168500000000001
Latvia,1986,5.403666666666666
Latvia,1987,3.874
Latvia,1988,6.149916666666666
Latvia,1989,7.5995833333333325
Latvia,1990,7.325666666666668
Latvia,1991,6.689916666666668
Latvia,1992,6.920083333333333
Latvia,1993,5.639916666666668
Latvia,1994,5.9385
Latvia,1995,6.566333333333334
Latvia,1996,4.9670000000000005
Latvia,1997,6.232083333333333
Latvia,1998,5.997750000000001
Latvia,1999,7.1089166666666666
Latvia,2000,7.497083333333333
Latvia,2001,6.53925
Latvia,2002,6.917583333333333
Latvia,2003,6.2772499999999996
Latvia,2004,6.334083333333333
Latvia,2005,6.3745
Latvia,2006,6.970583333333334
Latvia,2007,7.278916666666667
Latvia,2008,7.6810833333333335
Latvia,2009,6.559333333333334
Latvia,2010,5.711083333333334
Latvia,2011,7.2452499999999995
Latvia,2012,6.043333333333334
Latvia,2013,7.322375000000001
Lebanon,1808,13.802
Lebanon,1809,16.312583333333333
Lebanon,1810,16.370166666666666
Lebanon,1811,16.397166666666667
Lebanon,1812,16.340999999999998
Lebanon,1813,16.8795
Lebanon,1814,16.96891666666667
Lebanon,1815,16.67625
Lebanon,1816,16.24716666666667
Lebanon,1817,16.43583333333333
Lebanon,1818,17.272166666666667
Lebanon,1819,16.794999999999998
Lebanon,1820,16.946333333333335
Lebanon,1821,17.038333333333334
Lebanon,1822,16.885166666666667
Lebanon,1823,17.253916666666665
Lebanon,1824,18.064833333333333
Lebanon,1825,17.336666666666666
Lebanon,1826,17.2575
Lebanon,1827,18.169333333333334
Lebanon,1828,17.331500000000002
Lebanon,1829,17.307083333333335
Lebanon,1830,17.618083333333335
Lebanon,1831,16.93275
Lebanon,1832,16.2865
Lebanon,1833,17.18825
Lebanon,1834,17.042416666666668
Lebanon,1835,16.607
Lebanon,1836,17.04191666666667
Lebanon,1837,16.72475
Lebanon,1838,16.51475
Lebanon,1839,16.79125
Lebanon,1840,16.81025
Lebanon,1841,17.318
Lebanon,1842,17.273583333333335
Lebanon,1843,17.232083333333332
Lebanon,1844,17.055916666666665
Lebanon,1845,17.295333333333335
Lebanon,1846,17.93925
Lebanon,1847,17.499666666666666
Lebanon,1848,17.41775
Lebanon,1849,17.411083333333334
Lebanon,1850,16.835583333333332
Lebanon,1851,17.777083333333334
Lebanon,1852,17.498333333333335
Lebanon,1853,18.051583333333333
Lebanon,1854,17.04775
Lebanon,1855,17.516333333333332
Lebanon,1856,17.009666666666668
Lebanon,1857,16.639916666666668
Lebanon,1858,17.290333333333333
Lebanon,1859,17.47641666666667
Lebanon,1860,17.878
Lebanon,1861,16.348333333333333
Lebanon,1862,16.3265
Lebanon,1863,16.857583333333334
Lebanon,1864,17.516833333333334
Lebanon,1865,17.86
Lebanon,1866,17.700833333333332
Lebanon,1867,17.657833333333333
Lebanon,1868,17.2545
Lebanon,1869,17.878083333333333
Lebanon,1870,17.632416666666668
Lebanon,1871,16.976333333333333
Lebanon,1872,17.735
Lebanon,1873,18.02175
Lebanon,1874,17.217000000000002
Lebanon,1875,16.38525
Lebanon,1876,17.7605
Lebanon,1877,18.10275
Lebanon,1878,18.034333333333333
Lebanon,1879,18.307333333333332
Lebanon,1880,16.955083333333334
Lebanon,1881,17.594083333333334
Lebanon,1882,16.901500000000002
Lebanon,1883,17.451249999999998
Lebanon,1884,16.962833333333332
Lebanon,1885,17.84416666666667
Lebanon,1886,17.24533333333333
Lebanon,1887,17.780416666666667
Lebanon,1888,17.638333333333335
Lebanon,1889,17.853333333333335
Lebanon,1890,17.627916666666668
Lebanon,1891,17.588416666666667
Lebanon,1892,17.84125
Lebanon,1893,17.221
Lebanon,1894,16.864333333333335
Lebanon,1895,17.281499999999998
Lebanon,1896,17.316
Lebanon,1897,16.814083333333333
Lebanon,1898,17.317916666666665
Lebanon,1899,17.515416666666667
Lebanon,1900,17.877166666666668
Lebanon,1901,18.388083333333334
Lebanon,1902,17.93225
Lebanon,1903,17.24533333333333
Lebanon,1904,17.206333333333333
Lebanon,1905,17.170666666666666
Lebanon,1906,17.393416666666667
Lebanon,1907,16.784000000000002
Lebanon,1908,16.9475
Lebanon,1909,17.973166666666668
Lebanon,1910,17.121333333333336
Lebanon,1911,16.59975
Lebanon,1912,17.387083333333333
Lebanon,1913,16.918499999999998
Lebanon,1914,17.06566666666667
Lebanon,1915,17.75175
Lebanon,1916,18.03
Lebanon,1917,17.896166666666666
Lebanon,1918,17.42175
Lebanon,1919,17.776083333333332
Lebanon,1920,16.829666666666665
Lebanon,1921,17.0085
Lebanon,1922,17.9305
Lebanon,1923,18.019000000000002
Lebanon,1924,17.832
Lebanon,1925,17.743166666666667
Lebanon,1926,17.84175
Lebanon,1927,18.08416666666667
Lebanon,1928,18.174583333333334
Lebanon,1929,17.713
Lebanon,1930,18.3045
Lebanon,1931,17.949333333333332
Lebanon,1932,17.800416666666667
Lebanon,1933,17.239166666666666
Lebanon,1934,17.920833333333334
Lebanon,1935,18.38083333333333
Lebanon,1936,18.14108333333333
Lebanon,1937,18.416333333333334
Lebanon,1938,17.572083333333335
Lebanon,1939,18.167666666666666
Lebanon,1940,18.054166666666667
Lebanon,1941,18.272666666666666
Lebanon,1942,17.89075
Lebanon,1943,17.542416666666668
Lebanon,1944,17.786666666666665
Lebanon,1945,17.446250000000003
Lebanon,1946,18.026750000000003
Lebanon,1947,18.761916666666668
Lebanon,1948,17.294083333333333
Lebanon,1949,17.01975
Lebanon,1950,17.695249999999998
Lebanon,1951,18.16625
Lebanon,1952,18.303250000000002
Lebanon,1953,17.18175
Lebanon,1954,18.148333333333333
Lebanon,1955,18.70925
Lebanon,1956,17.690833333333334
Lebanon,1957,17.873250000000002
Lebanon,1958,18.248500000000003
Lebanon,1959,17.253
Lebanon,1960,18.837333333333333
Lebanon,1961,17.763250000000003
Lebanon,1962,18.862750000000002
Lebanon,1963,18.511916666666668
Lebanon,1964,17.334166666666665
Lebanon,1965,17.90066666666667
Lebanon,1966,18.645166666666665
Lebanon,1967,17.020333333333333
Lebanon,1968,18.078583333333334
Lebanon,1969,18.273
Lebanon,1970,18.262583333333335
Lebanon,1971,17.71375
Lebanon,1972,17.343833333333333
Lebanon,1973,17.79525
Lebanon,1974,17.779416666666666
Lebanon,1975,17.690416666666668
Lebanon,1976,17.479000000000003
Lebanon,1977,17.937
Lebanon,1978,18.253833333333336
Lebanon,1979,18.60891666666667
Lebanon,1980,17.884583333333335
Lebanon,1981,18.14775
Lebanon,1982,17.324749999999998
Lebanon,1983,17.316083333333335
Lebanon,1984,17.773333333333333
Lebanon,1985,18.255333333333333
Lebanon,1986,18.111916666666666
Lebanon,1987,17.912
Lebanon,1988,17.97025
Lebanon,1989,18.106583333333333
Lebanon,1990,18.184583333333332
Lebanon,1991,18.114833333333333
Lebanon,1992,16.92125
Lebanon,1993,17.92625
Lebanon,1994,18.66425
Lebanon,1995,18.104833333333335
Lebanon,1996,18.50016666666667
Lebanon,1997,17.731583333333333
Lebanon,1998,19.00166666666667
Lebanon,1999,18.9815
Lebanon,2000,18.377333333333336
Lebanon,2001,19.06275
Lebanon,2002,18.677083333333332
Lebanon,2003,18.554
Lebanon,2004,18.47425
Lebanon,2005,18.39275
Lebanon,2006,18.314333333333334
Lebanon,2007,18.755166666666664
Lebanon,2008,18.957166666666666
Lebanon,2009,18.85225
Lebanon,2010,20.268833333333333
Lebanon,2011,18.261666666666667
Lebanon,2012,18.989083333333337
Lebanon,2013,19.17825
Lesotho,1857,12.905166666666666
Lesotho,1858,13.197000000000001
Lesotho,1859,13.248
Lesotho,1860,13.563300000000002
Lesotho,1861,13.261000000000001
Lesotho,1862,12.850833333333334
Lesotho,1863,13.21525
Lesotho,1864,13.258916666666666
Lesotho,1865,13.614166666666668
Lesotho,1866,13.505583333333334
Lesotho,1867,13.57475
Lesotho,1868,13.217583333333335
Lesotho,1869,13.586666666666666
Lesotho,1870,13.250166666666667
Lesotho,1871,13.383083333333333
Lesotho,1872,13.3645
Lesotho,1873,12.768625
Lesotho,1874,13.346499999999999
Lesotho,1875,13.107333333333335
Lesotho,1876,13.097333333333333
Lesotho,1877,13.565416666666666
Lesotho,1878,13.421750000000001
Lesotho,1879,12.988333333333335
Lesotho,1880,13.654363636363634
Lesotho,1881,13.360916666666668
Lesotho,1882,13.117416666666665
Lesotho,1883,13.397
Lesotho,1884,13.072416666666667
Lesotho,1885,13.505749999999999
Lesotho,1886,13.589333333333334
Lesotho,1887,13.089166666666666
Lesotho,1888,13.517666666666665
Lesotho,1889,13.853083333333332
Lesotho,1890,13.310583333333334
Lesotho,1891,13.41175
Lesotho,1892,13.356416666666668
Lesotho,1893,13.081083333333334
Lesotho,1894,13.245166666666668
Lesotho,1895,13.271166666666666
Lesotho,1896,13.998416666666666
Lesotho,1897,13.461333333333334
Lesotho,1898,12.96875
Lesotho,1899,13.34325
Lesotho,1900,13.843333333333334
Lesotho,1901,13.323583333333334
Lesotho,1902,13.11925
Lesotho,1903,13.306
Lesotho,1904,13.1885
Lesotho,1905,13.28175
Lesotho,1906,13.027833333333334
Lesotho,1907,13.014666666666665
Lesotho,1908,13.366416666666666
Lesotho,1909,13.419083333333333
Lesotho,1910,12.899166666666666
Lesotho,1911,13.185416666666667
Lesotho,1912,13.72125
Lesotho,1913,13.730916666666666
Lesotho,1914,13.932916666666666
Lesotho,1915,13.418333333333335
Lesotho,1916,13.415166666666666
Lesotho,1917,12.918166666666666
Lesotho,1918,13.256750000000002
Lesotho,1919,13.762166666666667
Lesotho,1920,13.651666666666666
Lesotho,1921,13.12508333333333
Lesotho,1922,13.893333333333333
Lesotho,1923,13.943583333333331
Lesotho,1924,13.020333333333333
Lesotho,1925,13.447833333333334
Lesotho,1926,13.807333333333332
Lesotho,1927,13.942166666666667
Lesotho,1928,13.66125
Lesotho,1929,13.821416666666666
Lesotho,1930,13.392083333333332
Lesotho,1931,13.727416666666665
Lesotho,1932,14.09525
Lesotho,1933,13.927166666666666
Lesotho,1934,13.767583333333334
Lesotho,1935,13.09666666666667
Lesotho,1936,13.478583333333333
Lesotho,1937,13.926583333333333
Lesotho,1938,13.991000000000001
Lesotho,1939,13.462833333333334
Lesotho,1940,14.1305
Lesotho,1941,14.305166666666667
Lesotho,1942,13.872666666666666
Lesotho,1943,13.082166666666666
Lesotho,1944,13.970500000000001
Lesotho,1945,14.042166666666667
Lesotho,1946,14.08525
Lesotho,1947,13.988666666666667
Lesotho,1948,13.808583333333333
Lesotho,1949,14.153166666666666
Lesotho,1950,14.00125
Lesotho,1951,13.421833333333332
Lesotho,1952,13.997916666666667
Lesotho,1953,13.677833333333332
Lesotho,1954,13.463833333333334
Lesotho,1955,12.982083333333334
Lesotho,1956,13.581583333333334
Lesotho,1957,13.86875
Lesotho,1958,14.091583333333332
Lesotho,1959,13.746416666666667
Lesotho,1960,13.899500000000002
Lesotho,1961,14.09325
Lesotho,1962,14.274416666666667
Lesotho,1963,13.829916666666668
Lesotho,1964,13.765333333333333
Lesotho,1965,13.951416666666667
Lesotho,1966,14.283500000000002
Lesotho,1967,13.755583333333334
Lesotho,1968,13.540583333333332
Lesotho,1969,14.3405
Lesotho,1970,14.286666666666667
Lesotho,1971,13.799500000000002
Lesotho,1972,13.912416666666667
Lesotho,1973,13.848500000000001
Lesotho,1974,13.662833333333333
Lesotho,1975,13.560250000000002
Lesotho,1976,13.427999999999999
Lesotho,1977,14.278583333333332
Lesotho,1978,13.877083333333333
Lesotho,1979,14.246416666666667
Lesotho,1980,14.109083333333333
Lesotho,1981,13.501
Lesotho,1982,14.327
Lesotho,1983,14.842166666666666
Lesotho,1984,14.320833333333333
Lesotho,1985,14.63675
Lesotho,1986,14.449083333333334
Lesotho,1987,14.527333333333333
Lesotho,1988,13.981916666666665
Lesotho,1989,13.832833333333333
Lesotho,1990,14.14725
Lesotho,1991,14.353
Lesotho,1992,14.890083333333335
Lesotho,1993,14.63275
Lesotho,1994,13.90275
Lesotho,1995,14.246
Lesotho,1996,13.655666666666667
Lesotho,1997,13.953250000000002
Lesotho,1998,14.542333333333334
Lesotho,1999,14.982166666666666
Lesotho,2000,14.053916666666666
Lesotho,2001,14.333416666666666
Lesotho,2002,14.387333333333332
Lesotho,2003,14.684833333333335
Lesotho,2004,14.562916666666666
Lesotho,2005,14.576500000000001
Lesotho,2006,13.903500000000001
Lesotho,2007,14.525333333333334
Lesotho,2008,14.427750000000001
Lesotho,2009,14.257166666666668
Lesotho,2010,14.906833333333333
Lesotho,2011,14.026916666666667
Lesotho,2012,14.3865
Lesotho,2013,13.773625
Liberia,1849,24.825000000000003
Liberia,1850,24.819166666666664
Liberia,1851,24.87483333333333
Liberia,1852,
Liberia,1853,
Liberia,1854,24.457250000000002
Liberia,1855,25.1666
Liberia,1856,24.815250000000002
Liberia,1857,24.583333333333332
Liberia,1858,24.711083333333335
Liberia,1859,25.217250000000003
Liberia,1860,24.76025
Liberia,1861,24.748083333333337
Liberia,1862,24.443166666666666
Liberia,1863,24.771833333333333
Liberia,1864,24.879166666666666
Liberia,1865,25.01991666666667
Liberia,1866,25.302
Liberia,1867,
Liberia,1868,24.824545454545454
Liberia,1869,25.006300000000003
Liberia,1870,24.964
Liberia,1871,
Liberia,1872,
Liberia,1873,24.967444444444446
Liberia,1874,24.797083333333333
Liberia,1875,24.306416666666667
Liberia,1876,24.272333333333336
Liberia,1877,24.971999999999998
Liberia,1878,25.119416666666666
Liberia,1879,24.71525
Liberia,1880,25.364250000000002
Liberia,1881,25.367166666666666
Liberia,1882,25.017833333333332
Liberia,1883,25.571
Liberia,1884,25.87525
Liberia,1885,24.6473
